Unnamed: 0,code,parent,rank,chapter,description,is_canadian,accuracy,f1_score,recall,precision,binary_cross_entropy
30,96803,NEOPLASM,1,NEOPLASM,"Malignant lymphoma, large cell, diffuse NOS",True,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
31,97323,NEOPLASM,1,NEOPLASM,Multiple myeloma,True,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
32,98233,NEOPLASM,1,NEOPLASM,Chronic lymphocytic leukaemia,True,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
33,98613,NEOPLASM,1,NEOPLASM,Acute myeloid leukaemia,True,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
34,98633,NEOPLASM,1,NEOPLASM,Chronic myeloid leukaemia,True,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
35,99403,NEOPLASM,1,NEOPLASM,Hairy cell leukaemia,True,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
36,99601,NEOPLASM,1,NEOPLASM,Chronic myeloproliferative disease,True,1.0,0.0,0.0,0.0,0.03832768014188782
37,A014,A01,3,I,"Paratyphoid fever, unspecified",False,1.0,0.0,0.0,0.0,0.03832768014188782
38,A01,A00-A09,2,I,Typhoid and paratyphoid fevers,False,1.0,0.0,0.0,0.0,0.03832768014188782
39,A00-A09,I,1,I,Intestinal infectious diseases,False,0.974146110056926,0.0,0.0,0.0,0.03832768014188782
40,I,,0,I,Certain infectious and parasitic diseases,False,0.8997409137352211,0.0025412960609911056,0.0012736535662299854,0.5384615384615384,0.03832768014188782
41,A020,A02,3,I,Salmonella enteritis,False,0.9997263173259379,0.0,0.0,0.0,0.03832768014188782
42,A02,A00-A09,2,I,Other salmonella infections,False,0.9995256166982922,0.0,0.0,0.0,0.03832768014188782
43,A021,A02,3,I,Salmonella sepsis,False,0.9998905269303752,0.0,0.0,0.0,0.03832768014188782
44,A022,A02,3,I,Localized salmonella infections,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
45,A028,A02,3,I,Other specified salmonella infections,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
46,A029,A02,3,I,"Salmonella infection, unspecified",False,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
47,A038,A03,3,I,Other shigellosis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
48,A03,A00-A09,2,I,Shigellosis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
49,A044,A04,3,I,Other intestinal Escherichia coli infections,False,0.9998722814187709,0.0,0.0,0.0,0.03832768014188782
50,A04,A00-A09,2,I,Other bacterial intestinal infections,False,0.9912239089184061,0.0,0.0,0.0,0.03832768014188782
51,A045,A04,3,I,Campylobacter enteritis,False,0.999744562837542,0.0,0.0,0.0,0.03832768014188782
52,A046,A04,3,I,Enteritis due to Yersinia enterocolitica,False,1.0,0.0,0.0,0.0,0.03832768014188782
53,A047,A04,3,I,Enterocolitis due to Clostridium difficile,False,0.991716537731718,0.0,0.0,0.0,0.03832768014188782
54,A048,A04,3,I,Other specified bacterial intestinal infections,False,0.9998905269303752,0.0,0.0,0.0,0.03832768014188782
55,A049,A04,3,I,"Bacterial intestinal infection, unspecified",False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
56,A059,A05,3,I,"Bacterial foodborne intoxication, unspecified",False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
57,A05,A00-A09,2,I,"Other bacterial foodborne intoxications, not elsewhere classified",False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
58,A060,A06,3,I,Acute amoebic dysentery,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
59,A06,A00-A09,2,I,Amoebiasis,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
60,A064,A06,3,I,Amoebic liver abscess,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
61,A071,A07,3,I,Giardiasis [lambliasis],False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
62,A07,A00-A09,2,I,Other protozoal intestinal diseases,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
63,A078,A07,3,I,Other specified protozoal intestinal diseases,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
64,A080,A08,3,I,Rotaviral enteritis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
65,A08,A00-A09,2,I,Viral and other specified intestinal infections,False,0.9975915924682528,0.0,0.0,0.0,0.03832768014188782
66,A081,A08,3,I,Acute gastroenteropathy due to Norovirus,False,0.9998722814187709,0.0,0.0,0.0,0.03832768014188782
67,A083,A08,3,I,Other viral enteritis,False,0.9997992993723545,0.0,0.0,0.0,0.03832768014188782
68,A084,A08,3,I,"Viral intestinal infection, unspecified",False,0.9980294847467523,0.0,0.0,0.0,0.03832768014188782
69,A085,A08,3,I,Other specified intestinal infections,False,0.9998905269303752,0.0,0.0,0.0,0.03832768014188782
70,A09,A00-A09,2,I,Other gastroenteritis and colitis of infectious and unspecified origin,False,0.9854765727631003,0.0,0.0,0.0,0.03832768014188782
71,A090,A09,3,I,Other and unspecified gastroenteritis and colitis of infectious origin,False,0.9992701795358342,0.0,0.0,0.0,0.03832768014188782
72,A099,A09,3,I,Gastroenteritis and colitis of unspecified origin,False,0.9861334111808495,0.0,0.0,0.0,0.03832768014188782
73,A1500,A150,4,I,"Tuberculosis of lung, confirmed by sputum microscopy with or without culture, with cavitation",True,1.0,0.0,0.0,0.0,0.03832768014188782
74,A150,A15,3,I,"Tuberculosis of lung, confirmed by sputum microscopy with or without culture",False,1.0,0.0,0.0,0.0,0.03832768014188782
75,A15,A15-A19,2,I,"Respiratory tuberculosis, bacteriologically and histologically confirmed",False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
76,A15-A19,I,1,I,Tuberculosis,False,0.9997992993723545,0.0,0.0,0.0,0.03832768014188782
77,A1501,A150,4,I,"Tuberculosis of lung, confirmed by sputum microscopy with or without culture, without cavitation or unspecified",True,1.0,0.0,0.0,0.0,0.03832768014188782
78,A151,A15,3,I,"Tuberculosis of lung, confirmed by culture only",False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
79,A1521,A152,4,I,"Tuberculosis of lung, confirmed histologically, without cavitation or unspecified",True,1.0,0.0,0.0,0.0,0.03832768014188782
80,A152,A15,3,I,"Tuberculosis of lung, confirmed histologically",False,1.0,0.0,0.0,0.0,0.03832768014188782
81,A154,A15,3,I,"Tuberculosis of intrathoracic lymph nodes, confirmed bacteriologically and histologically",False,1.0,0.0,0.0,0.0,0.03832768014188782
82,A155,A15,3,I,"Tuberculosis of larynx, trachea and bronchus, confirmed bacteriologically and histologically",False,1.0,0.0,0.0,0.0,0.03832768014188782
83,A157,A15,3,I,"Primary respiratory tuberculosis, confirmed bacteriologically and histologically",False,1.0,0.0,0.0,0.0,0.03832768014188782
84,A158,A15,3,I,"Other respiratory tuberculosis, confirmed bacteriologically and histologically",False,1.0,0.0,0.0,0.0,0.03832768014188782
85,A1590,A159,4,I,"Respiratory tuberculosis unspecified, confirmed bacteriologically and histologically with cavitation",True,1.0,0.0,0.0,0.0,0.03832768014188782
86,A159,A15,3,I,"Respiratory tuberculosis unspecified, confirmed bacteriologically and histologically",False,1.0,0.0,0.0,0.0,0.03832768014188782
87,A160,A16,3,I,"Tuberculosis of lung, bacteriologically and histologically negative",False,1.0,0.0,0.0,0.0,0.03832768014188782
88,A16,A15-A19,2,I,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",False,0.9998722814187709,0.0,0.0,0.0,0.03832768014188782
89,A1620,A162,4,I,"Tuberculosis of lung, without mention of bacteriological or histological confirmation, with cavitation",True,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
90,A162,A16,3,I,"Tuberculosis of lung, without mention of bacteriological or histological confirmation",False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
91,A1621,A162,4,I,"Tuberculosis of lung, without mention of bacteriological or histological confirmation, without cavitation or unspecified",True,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
92,A165,A16,3,I,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation",False,1.0,0.0,0.0,0.0,0.03832768014188782
93,A1690,A169,4,I,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation, with cavitation",True,1.0,0.0,0.0,0.0,0.03832768014188782
94,A169,A16,3,I,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation",False,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
95,A1691,A169,4,I,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation, without cavitation or unspecified",True,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
96,A170,A17,3,I,Tuberculous meningitis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
97,A17,A15-A19,2,I,Tuberculosis of nervous system,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
98,A180,A18,3,I,Tuberculosis of bones and joints,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
99,A18,A15-A19,2,I,Tuberculosis of other organs,False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
100,A181,A18,3,I,Tuberculosis of genitourinary system,False,1.0,0.0,0.0,0.0,0.03832768014188782
101,A183,A18,3,I,"Tuberculosis of intestines, peritoneum and mesenteric glands",False,1.0,0.0,0.0,0.0,0.03832768014188782
102,A185,A18,3,I,Tuberculosis of eye,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
103,A188,A18,3,I,Tuberculosis of other specified organs,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
104,A199,A19,3,I,"Miliary tuberculosis, unspecified",False,1.0,0.0,0.0,0.0,0.03832768014188782
105,A19,A15-A19,2,I,Miliary tuberculosis,False,1.0,0.0,0.0,0.0,0.03832768014188782
106,A280,A28,3,I,Pasteurellosis,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
107,A28,A20-A28,2,I,"Other zoonotic bacterial diseases, not elsewhere classified",False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
108,A20-A28,I,1,I,Certain zoonotic bacterial diseases,False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
109,A281,A28,3,I,Cat-scratch disease,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
110,A309,A30,3,I,"Leprosy, unspecified",False,1.0,0.0,0.0,0.0,0.03832768014188782
111,A30,A30-A49,2,I,Leprosy [Hansen disease],False,1.0,0.0,0.0,0.0,0.03832768014188782
112,A30-A49,I,1,I,Other bacterial diseases,False,0.9716464749671581,0.0,0.0,0.0,0.03832768014188782
113,A310,A31,3,I,Pulmonary mycobacterial infection,False,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
114,A31,A30-A49,2,I,Infection due to other mycobacteria,False,0.9998357903955627,0.0,0.0,0.0,0.03832768014188782
115,A312,A31,3,I,Disseminated mycobacterium avium-intracellulare complex [DMAC] infection,True,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
116,A318,A31,3,I,Other mycobacterial infections,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
117,A319,A31,3,I,"Mycobacterial infection, unspecified",False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
118,A321,A32,3,I,Listerial meningitis and meningoencephalitis,False,1.0,0.0,0.0,0.0,0.03832768014188782
119,A32,A30-A49,2,I,Listeriosis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
120,A327,A32,3,I,Listerial sepsis,False,1.0,0.0,0.0,0.0,0.03832768014188782
121,A328,A32,3,I,Other forms of listeriosis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
122,A369,A36,3,I,"Diphtheria, unspecified",False,1.0,0.0,0.0,0.0,0.03832768014188782
123,A36,A30-A49,2,I,Diphtheria,False,1.0,0.0,0.0,0.0,0.03832768014188782
124,A370,A37,3,I,Whooping cough due to Bordetella pertussis,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
125,A37,A30-A49,2,I,Whooping cough,False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
126,A379,A37,3,I,"Whooping cough, unspecified",False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
127,A38,A30-A49,2,I,Scarlet fever,False,1.0,0.0,0.0,0.0,0.03832768014188782
128,A390,A39,3,I,Meningococcal meningitis,False,1.0,0.0,0.0,0.0,0.03832768014188782
129,A39,A30-A49,2,I,Meningococcal infection,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
130,A394,A39,3,I,"Meningococcaemia, unspecified",False,1.0,0.0,0.0,0.0,0.03832768014188782
131,A398,A39,3,I,Other meningococcal infections,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
132,A400,A40,3,I,"Sepsis due to streptococcus, group A",False,0.9998175448839586,0.0,0.0,0.0,0.03832768014188782
133,A40,A30-A49,2,I,Streptococcal sepsis,False,0.9980294847467523,0.0,0.0,0.0,0.03832768014188782
134,A401,A40,3,I,"Sepsis due to streptococcus, group B",False,0.9997263173259379,0.0,0.0,0.0,0.03832768014188782
135,A402,A40,3,I,"Sepsis due to streptococcus, group D and enterococcus",False,0.9995985987447088,0.0,0.0,0.0,0.03832768014188782
136,A4020,A402,4,I,"Sepsis due to streptococcus, group D",True,1.0,0.0,0.0,0.0,0.03832768014188782
137,A4021,A402,4,I,Sepsis due to enterococcus,True,0.9996168442563129,0.0,0.0,0.0,0.03832768014188782
138,A403,A40,3,I,Sepsis due to Streptococcus pneumoniae,False,0.999635089767917,0.0,0.0,0.0,0.03832768014188782
139,A408,A40,3,I,Other streptococcal sepsis,False,0.9993978981170633,0.0,0.0,0.0,0.03832768014188782
140,A409,A40,3,I,"Streptococcal sepsis, unspecified",False,0.9997628083491461,0.0,0.0,0.0,0.03832768014188782
141,A410,A41,3,I,Sepsis due to Staphylococcus aureus,False,0.9975186104218362,0.0,0.0,0.0,0.03832768014188782
142,A41,A30-A49,2,I,Other sepsis,False,0.9799481827470442,0.0,0.0,0.0,0.03832768014188782
143,A411,A41,3,I,Sepsis due to other specified staphylococcus,False,0.9993431615822508,0.0,0.0,0.0,0.03832768014188782
144,A412,A41,3,I,Sepsis due to unspecified staphylococcus,False,0.9998540359071668,0.0,0.0,0.0,0.03832768014188782
145,A413,A41,3,I,Sepsis due to Haemophilus influenzae,False,0.9999087724419793,0.0,0.0,0.0,0.03832768014188782
146,A414,A41,3,I,Sepsis due to anaerobes,False,0.999744562837542,0.0,0.0,0.0,0.03832768014188782
147,A4150,A415,4,I,Sepsis due to Escherichia coli [E.coli],True,0.9967887899576704,0.0,0.0,0.0,0.03832768014188782
148,A415,A41,3,I,Sepsis due to other Gram-negative organisms,False,0.9954386220989636,0.0,0.0,0.0,0.03832768014188782
149,A4151,A415,4,I,Sepsis due to Pseudomonas,True,0.9995438622098963,0.0,0.0,0.0,0.03832768014188782
150,A4152,A415,4,I,Sepsis due to Serratia,True,0.9999087724419793,0.0,0.0,0.0,0.03832768014188782
151,A4158,A415,4,I,Sepsis due to other Gram-negative organisms,True,0.9991424609546051,0.0,0.0,0.0,0.03832768014188782
152,A418,A41,3,I,Other specified sepsis,False,0.9985403590716684,0.0,0.0,0.0,0.03832768014188782
153,A4180,A418,4,I,Sepsis due to Enterococcus,True,0.9993249160706467,0.0,0.0,0.0,0.03832768014188782
154,A4188,A418,4,I,Other specified sepsis,True,0.9995438622098963,0.0,0.0,0.0,0.03832768014188782
155,A419,A41,3,I,"Sepsis, unspecified",False,0.9889432199678879,0.0,0.0,0.0,0.03832768014188782
156,A420,A42,3,I,Pulmonary actinomycosis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
157,A42,A30-A49,2,I,Actinomycosis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
158,A429,A42,3,I,"Actinomycosis, unspecified",False,1.0,0.0,0.0,0.0,0.03832768014188782
159,A438,A43,3,I,Other forms of nocardiosis,False,1.0,0.0,0.0,0.0,0.03832768014188782
160,A43,A30-A49,2,I,Nocardiosis,False,1.0,0.0,0.0,0.0,0.03832768014188782
161,A46,A30-A49,2,I,Erysipelas,False,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
162,A480,A48,3,I,Gas gangrene,False,0.9996898263027295,0.0,0.0,0.0,0.03832768014188782
163,A48,A30-A49,2,I,"Other bacterial diseases, not elsewhere classified",False,0.9995985987447088,0.0,0.0,0.0,0.03832768014188782
164,A481,A48,3,I,Legionnaires disease,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
165,A483,A48,3,I,Toxic shock syndrome,False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
166,A488,A48,3,I,Other specified bacterial diseases,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
167,A490,A49,3,I,"Staphylococcal infection, unspecified site",False,0.9983761494672311,0.0,0.0,0.0,0.03832768014188782
168,A49,A30-A49,2,I,Bacterial infection of unspecified site,False,0.9933768792876952,0.0,0.0,0.0,0.03832768014188782
169,A491,A49,3,I,"Streptococcal and enterococcal infection, unspecified site",False,0.9995073711866881,0.0,0.0,0.0,0.03832768014188782
170,A492,A49,3,I,"Haemophilus influenzae infection, unspecified site",False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
171,A498,A49,3,I,Other bacterial infections of unspecified site,False,0.9980659757699606,0.0,0.0,0.0,0.03832768014188782
172,A499,A49,3,I,"Bacterial infection, unspecified",False,0.9972449277477741,0.0,0.0,0.0,0.03832768014188782
173,A513,A51,3,I,Secondary syphilis of skin and mucous membranes,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
174,A51,A50-A64,2,I,Early syphilis,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
175,A50-A64,I,1,I,Infections with a predominantly sexual mode of transmission,False,0.9997263173259379,0.0,0.0,0.0,0.03832768014188782
176,A514,A51,3,I,Other secondary syphilis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
177,A520,A52,3,I,Cardiovascular syphilis,False,1.0,0.0,0.0,0.0,0.03832768014188782
178,A52,A50-A64,2,I,Late syphilis,False,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
179,A521,A52,3,I,Symptomatic neurosyphilis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
180,A523,A52,3,I,"Neurosyphilis, unspecified",False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
181,A527,A52,3,I,Other symptomatic late syphilis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
182,A528,A52,3,I,"Late syphilis, latent",False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
183,A530,A53,3,I,"Latent syphilis, unspecified as early or late",False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
184,A53,A50-A64,2,I,Other and unspecified syphilis,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
185,A539,A53,3,I,"Syphilis, unspecified",False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
186,A544,A54,3,I,Gonococcal infection of musculoskeletal system,False,1.0,0.0,0.0,0.0,0.03832768014188782
187,A54,A50-A64,2,I,Gonococcal infection,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
188,A5486,A548,4,I,Gonococcal sepsis,True,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
189,A548,A54,3,I,Other gonococcal infections,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
190,A5488,A548,4,I,Other gonococcal infections,True,1.0,0.0,0.0,0.0,0.03832768014188782
191,A549,A54,3,I,"Gonococcal infection, unspecified",False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
192,A600,A60,3,I,Herpesviral infection of genitalia and urogenital tract,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
193,A60,A50-A64,2,I,Anogenital herpesviral [herpes simplex] infection,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
194,A609,A60,3,I,"Anogenital herpesviral infection, unspecified",False,1.0,0.0,0.0,0.0,0.03832768014188782
195,A630,A63,3,I,Anogenital (venereal) warts,False,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
196,A63,A50-A64,2,I,"Other predominantly sexually transmitted diseases, not elsewhere classified",False,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
197,A64,A50-A64,2,I,Unspecified sexually transmitted disease,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
198,A691,A69,3,I,Other Vincent infections,False,1.0,0.0,0.0,0.0,0.03832768014188782
199,A69,A65-A69,2,I,Other spirochaetal infections,False,1.0,1.0,1.0,1.0,0.03832768014188782
200,A65-A69,I,1,I,Other spirochaetal diseases,False,1.0,1.0,1.0,1.0,0.03832768014188782
201,A692,A69,3,I,Lyme disease,False,1.0,1.0,1.0,1.0,0.03832768014188782
202,A70,A70-A74,2,I,Chlamydia psittaci infection,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
203,A70-A74,I,1,I,Other diseases caused by chlamydiae,False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
204,A749,A74,3,I,"Chlamydial infection, unspecified",False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
205,A74,A70-A74,2,I,Other diseases caused by chlamydiae,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
206,A770,A77,3,I,Spotted fever due to Rickettsia rickettsii,False,1.0,0.0,0.0,0.0,0.03832768014188782
207,A77,A75-A79,2,I,Spotted fever [tick-borne rickettsioses],False,1.0,0.0,0.0,0.0,0.03832768014188782
208,A75-A79,I,1,I,Rickettsioses,False,1.0,0.0,0.0,0.0,0.03832768014188782
209,A809,A80,3,I,"Acute poliomyelitis, unspecified",False,1.0,0.0,0.0,0.0,0.03832768014188782
210,A80,A80-A89,2,I,Acute poliomyelitis,False,1.0,0.0,0.0,0.0,0.03832768014188782
211,A80-A89,I,1,I,Viral infections of the central nervous system,False,0.9998175448839586,0.0,0.0,0.0,0.03832768014188782
212,A810,A81,3,I,Creutzfeldt-Jakob disease,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
213,A81,A80-A89,2,I,Atypical virus infections of central nervous system,False,0.9999635089767918,0.0,0.0,0.0,0.03832768014188782
214,A812,A81,3,I,Progressive multifocal leukoencephalopathy,False,1.0,0.0,0.0,0.0,0.03832768014188782
215,A858,A85,3,I,Other specified viral encephalitis,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
216,A85,A80-A89,2,I,"Other viral encephalitis, not elsewhere classified",False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
217,A86,A80-A89,2,I,Unspecified viral encephalitis,False,0.9999452634651875,0.0,0.0,0.0,0.03832768014188782
218,A872,A87,3,I,Lymphocytic choriomeningitis,False,1.0,0.0,0.0,0.0,0.03832768014188782
219,A87,A80-A89,2,I,Viral meningitis,False,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
220,A879,A87,3,I,"Viral meningitis, unspecified",False,0.9999270179535834,0.0,0.0,0.0,0.03832768014188782
221,A90,,0,A90,Dengue fever [classical dengue],True,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
222,A920,A92,3,I,Chikungunya virus disease,False,1.0,0.0,0.0,0.0,0.03832768014188782
223,A92,A92-A99,2,I,Other mosquito-borne viral fevers,False,1.0,0.0,0.0,0.0,0.03832768014188782
224,A92-A99,I,1,I,Arthropod-borne viral fevers and viral haemorrhagic fevers,False,1.0,0.0,0.0,0.0,0.03832768014188782
225,A923,A92,3,I,West Nile virus infection,False,1.0,0.0,0.0,0.0,0.03832768014188782
226,B000,B00,3,I,Eczema herpeticum,False,0.9999817544883959,0.0,0.0,0.0,0.03832768014188782
